playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,salary
2555263,Kevin Hogan,CLE,QB,25,1,9,0.018,0.0018,0.0162,0.0133434,70,0.008,31,0.0144,NA,NA,NA,3.656386108,NA,NA
79858,Mark Sanchez,CHI,QB,31,8,9,0.016,0.0016,0.0144,0.0118608,71,0.014,31,0.0128,NA,NA,NA,3.655986453,NA,NA
2507029,Eric Weems,TEN,WR,32,10,8,0.0065,-0.008,0.0368,0.014826,175,0.0065,47,0.0448,NA,NA,NA,3.099021373,NA,NA
2555416,Christian Hackenberg,NYJ,QB,22,1,11,0.004,4.00E-04,0.0036,0.0029652,72,0.004,32,0.0032,NA,NA,NA,3.653588519,NA,NA
184,Donnie Avery,FA,WR,33,9,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
206,Andre Caldwell,FA,WR,32,9,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
222,Harry Douglas,TEN,WR,33,9,8,0,0,0,0,176,0,48,0,NA,NA,NA,3.089782348,NA,NA
230,Jerome Felton,FA,RB,31,9,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
768,Steve Johnson,FA,WR,31,9,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
927,Justin Forsett,FA,RB,32,9,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
1060,Gary Barnidge,FA,TE,32,9,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
1990,Eddie Royal,FA,WR,31,9,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
4327,Danny Woodhead,BAL,RB,32,9,10,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
4383,Tim Hightower,FA,RB,31,9,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
4433,Marcel Reece,FA,RB,32,9,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
71345,Rashad Jennings,FA,RB,32,8,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
71417,Jordan Norwood,FA,WR,31,8,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
71435,John Phillips,NO,TE,30,8,5,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
79589,David Johnson,FA,TE,30,8,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
79629,Cedric Peerman,CIN,RB,31,8,6,0,0,0,0,131,0,37,0,NA,NA,NA,3.4461963,NA,NA
89766,Brandon Myers,FA,TE,32,8,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
89798,Antone Smith,FA,RB,32,8,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
163982,Will Johnson,NYG,RB,28,6,8,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
238498,Julian Edelman,NE,WR,31,8,9,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
497135,Tim Tebow,FA,QB,30,7,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
497188,Ryan Mathews,FA,RB,30,7,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
497190,Dexter McCluster,FA,WR,29,7,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
497206,James Starks,FA,RB,31,7,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
497226,Jim Dray,FA,TE,31,7,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
497242,Clay Harbor,NO,TE,30,7,5,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
497254,Dennis Pitta,FA,TE,32,7,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
497286,Marcus Easley,BUF,WR,30,7,6,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
1037347,Joe Webb,BUF,QB,31,7,6,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
1037885,Marc Mariani,FA,WR,30,7,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2495186,Colin Kaepernick,FA,QB,30,6,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2495258,Matt Asiata,FA,RB,30,6,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2495341,Cecil Shorts,FA,WR,30,6,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2495461,Shaun Draughn,FA,RB,30,6,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2495979,DeAngelo Williams,FA,RB,34,11,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2499277,David Ausberry,FA,TE,30,6,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2504162,Shayne Graham,FA,K,NA,NA,NA,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2504257,Sebastian Janikowski,OAK,K,39,17,10,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2504833,Shaun Hill,FA,QB,NA,NA,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2505354,Tony Romo,FA,QB,37,14,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2505587,Anquan Boldin,FA,WR,37,14,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2506053,Luke McCown,FA,QB,36,13,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2506194,Nick Novak,FA,K,NA,NA,NA,0,0,0,0,33,0,25,0,NA,NA,NA,2.454982564,NA,NA
2506386,Mike Nugent,FA,K,35,12,NA,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2506400,Vincent Jackson,FA,WR,34,12,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2507401,Dan Carpenter,FA,K,32,9,NA,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2507405,Matthew Mulligan,DET,TE,32,9,7,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2507486,Kellen Davis,FA,TE,32,9,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2507855,Victor Cruz,FA,WR,31,7,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2507883,Jeff Cumberland,FA,TE,30,7,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2508097,Andrew Hawkins,FA,WR,31,6,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2530598,Jeremy Ross,FA,WR,29,6,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2530690,DuJuan Harris,FA,RB,29,6,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2532797,Brandon Bolden,NE,RB,27,5,9,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2532841,Michael Floyd,MIN,WR,28,5,9,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2532853,Ladarius Green,FA,TE,27,5,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2532899,Doug Martin,TB,RB,28,5,11,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2532956,Ryan Tannehill,MIA,QB,29,5,11,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2533031,Andrew Luck,IND,QB,28,5,11,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2533033,Robert Griffin,FA,QB,27,5,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2533038,Justin Blackmon,FA,WR,27,5,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2533353,Cory Harkey,FA,TE,27,5,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2533437,Ronnie Hillman,FA,RB,26,5,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2533533,Rueben Randle,CHI,WR,26,5,9,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2534437,Austin Johnson,FA,RB,28,4,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2534571,Bobby Rainey,FA,RB,30,5,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2534770,Jonathan Grimes,FA,RB,28,5,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2534789,Daryl Richardson,FA,RB,27,5,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2534870,Alex Tanney,FA,QB,30,5,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2534871,Derrick Coleman,ATL,RB,27,5,5,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2534889,Matt Simms,FA,QB,29,5,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2535138,Greg Scruggs,NE,TE,27,5,9,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2535708,Lance Dunbar,LAR,RB,27,5,9,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2535724,Dominique Jones,FA,TE,30,5,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2535890,Travaris Cadet,FA,RB,28,5,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2535966,Brenton Bersin,CAR,WR,27,4,11,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2536071,Cooper Helfet,OAK,TE,28,6,10,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2536342,Brandon Bostick,FA,TE,28,5,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2537931,Josh Gordon,CLE,WR,26,5,9,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2537933,Larry Donnell,FA,TE,29,5,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2539202,Chris Gragg,NYJ,TE,27,4,11,0,0,0,0,97,0,38,0,NA,NA,NA,3.119337392,NA,NA
2539203,Cobi Hamilton,FA,WR,27,4,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2539250,Quinton Patton,FA,WR,27,4,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2539260,Denard Robinson,FA,RB,27,4,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2539283,Jake Stoneburner,NO,TE,28,4,5,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2539289,Kenjon Barner,FA,RB,28,4,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2539303,Zach Line,FA,RB,27,4,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2539308,Matt Barkley,FA,QB,27,4,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2539315,Stepfan Taylor,FA,RB,26,4,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2539322,Christine Michael,IND,RB,27,4,11,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2539637,Caleb Sturgis,PHI,K,28,4,10,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2539961,Ryan Nassib,FA,QB,27,4,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2539995,Mychal Rivera,JAC,TE,27,4,8,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2540005,Marlon Brown,DEN,WR,26,4,5,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2540157,Stedman Bailey,FA,WR,27,4,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2540173,Tyler Bray,KC,QB,26,4,10,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2540178,Knile Davis,FA,RB,26,4,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2540181,Josh Boyce,FA,WR,26,4,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2540204,Spencer Ware,KC,RB,26,4,10,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2540211,Gavin Escobar,FA,TE,26,4,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2540224,Mike James,DET,RB,26,4,7,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2540225,Tommy Bohanon,JAC,RB,27,4,8,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2540261,Corey Fuller,NO,WR,27,4,5,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2541147,Charles Johnson,CAR,WR,28,4,11,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2541185,Ryan Griffin,TB,QB,28,4,11,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2541512,Brian Leonhardt,OAK,TE,27,4,10,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2541828,Frankie Hammond,FA,WR,NA,NA,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2541883,Eric Rogers,FA,WR,26,4,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2541910,George Winn,NYG,RB,27,4,8,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2541940,Rashad Ross,FA,WR,27,4,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2542022,Khiry Robinson,FA,RB,28,4,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2542060,Jordan Gay,FA,K,NA,NA,NA,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2542065,Matt McGloin,FA,QB,28,4,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2543465,Teddy Bridgewater,MIN,QB,25,3,9,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2543481,Jace Amaro,FA,TE,25,3,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2543502,Tre Mason,FA,RB,24,3,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2543509,Allen Robinson,JAC,WR,24,3,8,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2543533,Patrick Murray,CLE,K,26,3,9,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2543551,KaDeem Carey,FA,RB,25,3,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2543565,Andre Williams,FA,RB,25,3,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2543570,Storm Johnson,FA,RB,25,3,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2543587,Aaron Murray,FA,QB,27,3,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2543596,Dri Archer,FA,RB,26,3,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2543605,Zach Mettenberger,FA,QB,26,3,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2543619,Walt Powell,BUF,WR,26,3,6,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2543655,Tyler Gaffney,JAC,RB,26,3,8,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2543682,Bishop Sankey,MIN,RB,25,3,9,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2543683,Austin Seferian-Jenkins,NYJ,TE,25,3,11,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2543689,Kevin Norwood,NYG,WR,28,3,8,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2543704,Lorenzo Taliaferro,FA,RB,26,3,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2543746,Josh Huff,FA,WR,26,3,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2543781,Zach Hocker,FA,K,26,3,NA,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2543794,Crockett Gillmore,FA,TE,26,3,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2543828,Quincy Enunwa,NYJ,WR,25,3,11,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550182,Isaiah Burse,LAC,WR,26,3,8,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550183,Jeremy Butler,BUF,WR,26,3,6,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550216,Jonathan Krause,FA,WR,NA,NA,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550223,Freddie Martino,FA,WR,26,3,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550243,Justin Perillo,FA,TE,26,3,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2550252,Connor Shaw,FA,QB,26,3,NA,0,0,0,0,73,0,33,0,NA,NA,NA,3.652789208,NA,NA
2550256,Willie Snead,NO,WR,25,3,5,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550263,Juwan Thompson,FA,RB,25,3,NA,0,0,0,0,131,0,0,0,NA,NA,NA,3.4461963,NA,NA
2550359,Seantavius Jones,FA,WR,25,3,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550376,Stephen Morris,FA,QB,25,3,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2550454,Asante Cleveland,LAC,TE,25,3,8,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2550459,Javontee Herndon,FA,WR,26,3,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550474,Antonio Andrews,FA,RB,25,3,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2550540,George Atkinson,FA,RB,25,3,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2550542,Kapri Bibbs,FA,RB,24,3,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2550546,Philly Brown,FA,WR,26,3,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2550596,Darrin Reaves,FA,RB,24,3,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2550608,RaShaun Allen,SEA,TE,27,3,6,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2550633,Senorise Perry,MIA,RB,26,3,11,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2550738,Fitzgerald Toussaint,FA,RB,27,3,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2551357,Glenn Winston,CLE,RB,28,3,9,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2551359,Jerome Cunningham,FA,TE,26,3,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2552371,Garrett Grayson,FA,QB,26,2,NA,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2552376,David Cobb,FA,RB,24,2,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2552379,Jeremy Langford,FA,RB,26,2,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2552380,Karlos Williams,FA,RB,24,2,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2552401,MyCole Pruitt,FA,TE,25,2,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2552411,Dezmin Lewis,FA,WR,25,2,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2552420,Keith Mumphery,FA,WR,25,2,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2552421,Kenny Bell,BAL,WR,25,2,10,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2552425,Rashad Greene,JAC,WR,25,2,8,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2552462,Gerald Christian,FA,TE,26,2,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2552479,DaRon Brown,KC,WR,26,2,10,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2552491,Dorial Green-Beckham,FA,WR,24,2,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2552627,DeAndre Smelter,FA,WR,26,2,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2552647,Marcus Murphy,FA,RB,26,2,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2552650,Mario Alford,FA,WR,NA,NA,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2553292,Kennard Backman,FA,TE,24,2,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2553434,Devin Smith,FA,WR,NA,NA,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2553435,David Johnson,ARI,RB,26,2,8,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2553439,Mike Davis,FA,RB,24,2,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2553451,Neal Sterling,FA,TE,NA,NA,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2553465,Rory Anderson,SF,TE,25,2,11,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2553511,John Crockett,FA,RB,25,2,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2553554,Matt Lengel,FA,TE,NA,NA,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2553568,Cameron Meredith,CHI,WR,NA,NA,9,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2553648,Andrew Franks,FA,K,24,2,NA,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2553652,Chris Harper,FA,WR,NA,NA,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2553660,Akeem Hunt,FA,RB,24,2,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2553682,Wes Saxton,WAS,TE,24,2,5,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2553716,Rannell Hall,CLE,WR,24,2,9,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2553725,Bradley Marquez,LAR,WR,NA,NA,9,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2553791,E.J. Bibbs,FA,TE,26,2,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2553833,Josh Lambo,FA,K,27,2,NA,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2553867,Mack Brown,WAS,RB,NA,NA,5,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2553876,Donteea Dye,FA,WR,NA,NA,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2553896,Darius Jennings,NYJ,WR,NA,NA,11,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2553900,Daniel Brown,CHI,TE,NA,NA,9,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2555216,Malcolm Mitchell,NE,WR,24,1,9,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555223,Devontae Booker,DEN,RB,25,1,5,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2555227,Jonathan Williams,FA,RB,23,1,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2555229,Kenneth Dixon,BAL,RB,23,1,10,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2555262,Jeff Driskel,CIN,QB,24,1,6,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2555316,Paxton Lynch,DEN,QB,23,1,5,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2555317,Tajae Sharpe,TEN,WR,23,1,8,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555346,Will Fuller,HOU,WR,23,1,7,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555350,Kolby Listenbee,FA,WR,23,1,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555356,Keenan Reynolds,FA,WR,24,1,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555362,Aaron Burbridge,SF,WR,24,1,11,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555365,Brandon Allen,LAR,QB,25,1,9,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2555370,Jordan Payton,FA,WR,24,1,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555408,Roberto Aguayo,FA,K,23,1,NA,0,0,0,0,33,0,24,0,NA,NA,NA,2.454982564,NA,NA
2555427,Nate Sudfeld,WAS,QB,24,1,5,0,0,0,0,73,0,32,0,NA,NA,NA,3.652789208,NA,NA
2555430,Alex Collins,FA,RB,23,1,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2555459,Keith Marshall,WAS,RB,23,1,5,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2555462,Kelvin Taylor,FA,RB,24,1,NA,0,0,0,0,131,0,36,0,NA,NA,NA,3.4461963,NA,NA
2555465,Demarcus Ayers,FA,WR,23,1,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555468,Rashard Higgins,FA,WR,23,1,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555471,Kenny Lawler,FA,WR,23,1,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2555483,Thomas Duarte,MIA,TE,22,1,11,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2555486,Temarrick Hemingway,LAR,TE,24,1,9,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2555487,Beau Sandland,FA,TE,24,1,NA,0,0,0,0,97,0,37,0,NA,NA,NA,3.119337392,NA,NA
2556144,Daniel Braverman,FA,WR,24,1,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
2556185,Devin Lucien,FA,WR,24,1,NA,0,0,0,0,176,0,47,0,NA,NA,NA,3.089782348,NA,NA
